customer_id,recency,frequency,monetary,monetary_capped,total_quantity,unique_products,avg_order_value,first_purchase,last_purchase,customer_lifetime_days,purchase_frequency_per_month,avg_quantity_per_order,monetary_per_order,product_diversity_ratio,r_score,f_score,m_score,rfm_score,rfm_segment,purchase_frequency_per_month_fixed,is_one_time_customer,cluster,business_segment,dbscan_cluster
13631,100,11,3070.42,3052.1400000000003,467,6,279.1290909090909,2011-03-17 17:13:00,2011-09-01 09:57:00,167,1.9642857142857144,42.45454545454545,279.1290909090909,0.0033575825405707,2,5,5,12,High Value,1.9642857142857144,0,0,Regular Active Customers,0
13632,25,5,2118.93,2106.798,1031,121,14.613310344827584,2011-04-10 15:07:00,2011-11-15 10:51:00,218,0.684931506849315,206.2,423.786,0.0677112479015109,4,4,5,13,Top Value,0.684931506849315,0,0,Regular Active Customers,0
13634,33,5,1547.36,1535.8199999999997,700,156,8.319139784946238,2011-01-16 15:30:00,2011-11-06 13:40:00,293,0.5102040816326531,140.0,309.47200000000004,0.0872971460548405,4,4,4,12,High Value,0.5102040816326531,0,0,Regular Active Customers,0
13635,68,1,1071.03,1065.174,677,62,17.274677419354838,2011-10-03 10:55:00,2011-10-03 10:55:00,0,30.0,677.0,1071.03,0.0346950195858981,3,1,4,8,Medium Value,1.0,1,3,New / One-Time Customers,0
13636,37,5,949.12,943.85,592,57,15.065396825396826,2011-02-27 14:29:00,2011-11-03 10:30:00,248,0.6024096385542168,118.4,189.824,0.0318970341354225,3,4,4,11,High Value,0.6024096385542168,0,0,Regular Active Customers,0
13637,52,3,804.3,802.4379999999999,405,79,8.124242424242423,2011-04-27 13:06:00,2011-10-18 13:32:00,174,0.5142857142857143,135.0,268.1,0.0442081701175153,3,3,3,9,Medium Value,0.5142857142857143,0,0,Regular Active Customers,0
13638,16,1,122.64,122.0688,93,8,15.33,2011-11-24 10:38:00,2011-11-24 10:38:00,0,30.0,93.0,122.64,0.004476776720761,4,1,1,6,Low Value,1.0,1,3,New / One-Time Customers,0
13639,74,1,1033.34,987.2888,800,39,25.8335,2011-09-26 13:36:00,2011-09-26 13:36:00,0,30.0,800.0,1033.34,0.0218242865137101,2,1,4,7,Medium Value,1.0,1,3,New / One-Time Customers,0
13642,216,1,312.28,309.81600000000003,151,57,5.478596491228069,2011-05-08 12:34:00,2011-05-08 12:34:00,0,30.0,151.0,312.28,0.0318970341354225,1,1,2,4,Low Value,1.0,1,4,Dormant Low-Value Customers,0
13643,31,3,519.44,519.062,273,24,18.551428571428573,2011-06-07 11:40:00,2011-11-08 15:37:00,154,0.5806451612903225,91.0,173.14666666666668,0.0134303301622831,4,3,3,10,High Value,0.5806451612903225,0,0,Regular Active Customers,0
13644,16,4,2624.26,2624.26,2067,144,17.974383561643837,2011-08-26 11:53:00,2011-11-23 14:07:00,89,1.3333333333333333,516.75,656.065,0.0805819809736989,4,4,5,13,Top Value,1.3333333333333333,0,0,Regular Active Customers,0
13645,120,1,252.1,250.876,158,5,50.42,2011-08-11 16:11:00,2011-08-11 16:11:00,0,30.0,158.0,252.1,0.0027979854504756,2,1,2,5,Low Value,1.0,1,3,New / One-Time Customers,0
13647,10,4,1648.12,1515.1410000000008,887,65,21.12974358974359,2011-04-19 09:49:00,2011-11-30 12:00:00,225,0.5309734513274337,221.75,412.03,0.0363738108561835,5,4,4,13,Top Value,0.5309734513274337,0,0,Regular Active Customers,0
13649,257,2,346.6,334.8520000000001,139,23,15.069565217391306,2010-12-08 14:46:00,2011-03-28 11:51:00,109,0.5454545454545455,69.5,173.3,0.012870733072188,1,2,2,5,Low Value,0.5454545454545455,0,4,Dormant Low-Value Customers,0
13650,17,6,1836.34,1825.51,922,79,19.128541666666667,2011-03-17 12:37:00,2011-11-23 12:22:00,250,0.7171314741035856,153.66666666666666,306.0566666666667,0.0442081701175153,4,5,4,13,Top Value,0.7171314741035856,0,0,Regular Active Customers,0
13651,35,2,94.2,94.2,33,6,15.7,2011-10-31 12:11:00,2011-11-04 14:59:00,4,12.0,16.5,47.1,0.0033575825405707,3,2,1,6,Low Value,2.0,0,0,Regular Active Customers,0
13652,46,3,1095.08,1093.9392000000005,578,48,17.38222222222222,2010-12-06 09:21:00,2011-10-25 08:51:00,322,0.2786377708978328,192.66666666666663,365.0266666666666,0.0268606603245663,3,3,4,10,High Value,0.2786377708978328,0,0,Regular Active Customers,0
13654,43,6,2707.33,2691.97,2182,157,16.30921686746988,2011-03-11 12:54:00,2011-10-27 16:24:00,230,0.7792207792207793,363.6666666666667,451.2216666666666,0.0878567431449356,3,5,5,13,Top Value,0.7792207792207793,0,1,Loyal High-Value Customers,0
13655,114,2,932.97,929.23,605,52,16.66017857142857,2011-04-12 09:53:00,2011-08-17 14:25:00,127,0.46875,302.5,466.485,0.0290990486849468,2,2,3,7,Medium Value,0.46875,0,0,Regular Active Customers,0
13656,165,2,379.65,373.89,490,49,7.747959183673469,2011-01-06 15:42:00,2011-06-28 10:31:00,172,0.3468208092485549,245.0,189.825,0.0274202574146614,2,2,2,6,Low Value,0.3468208092485549,0,0,Regular Active Customers,0
13657,11,2,382.14,379.665,209,16,23.88375,2011-05-22 12:35:00,2011-11-29 12:32:00,190,0.3141361256544502,104.5,191.07,0.0089535534415221,5,2,2,9,Medium Value,0.3141361256544502,0,0,Regular Active Customers,0
13658,10,5,2639.17,2561.8700000000003,1019,91,24.43675925925926,2011-05-19 17:15:00,2011-11-30 10:13:00,194,0.7692307692307693,203.8,527.8340000000001,0.0509233351986569,5,4,5,14,Top Value,0.7692307692307693,0,0,Regular Active Customers,0
13659,206,2,1563.0,1559.8080000000002,882,92,15.1747572815534,2011-01-23 12:08:00,2011-05-18 12:37:00,115,0.5172413793103449,441.0,781.5,0.0514829322887521,1,2,4,7,Medium Value,0.5172413793103449,0,0,Regular Active Customers,0
13662,86,3,881.26,880.852,533,50,16.947307692307692,2011-03-25 13:23:00,2011-09-15 12:04:00,173,0.5172413793103449,177.66666666666666,293.75333333333333,0.0279798545047565,2,3,3,8,Medium Value,0.5172413793103449,0,0,Regular Active Customers,0
13663,179,1,189.47,189.434,91,13,14.574615384615385,2011-06-13 15:44:00,2011-06-13 15:44:00,0,30.0,91.0,189.47,0.0072747621712367,2,1,1,4,Low Value,1.0,1,4,Dormant Low-Value Customers,0
13666,60,3,84.65,84.02850000000001,41,12,7.054166666666667,2011-02-25 13:05:00,2011-10-10 15:39:00,227,0.3947368421052631,13.666666666666666,28.21666666666667,0.0067151650811415,3,3,1,7,Medium Value,0.3947368421052631,0,0,Regular Active Customers,0
13667,149,1,299.05,295.852,149,82,3.603012048192771,2011-07-13 15:42:00,2011-07-13 15:42:00,0,30.0,149.0,299.05,0.0458869613878007,2,1,2,5,Low Value,1.0,1,3,New / One-Time Customers,0
13668,3,21,6309.83,6159.59,3722,284,13.628142548596111,2010-12-12 12:35:00,2011-12-07 12:11:00,359,1.75,177.23809523809524,300.46809523809526,0.1589255735870173,5,5,5,15,Top Value,1.75,0,1,Loyal High-Value Customers,0
13669,51,2,218.55,218.07,237,9,24.28333333333333,2011-07-13 11:44:00,2011-10-20 09:32:00,98,0.6060606060606061,118.5,109.275,0.0050363738108561,3,2,1,6,Low Value,0.6060606060606061,0,0,Regular Active Customers,0
13670,75,1,349.7,348.476,282,25,13.988,2011-09-25 15:25:00,2011-09-25 15:25:00,0,30.0,282.0,349.7,0.0139899272523782,2,1,2,5,Low Value,1.0,1,3,New / One-Time Customers,0
13672,301,2,186.39,185.718,57,4,31.065,2011-01-11 13:54:00,2011-02-11 13:53:00,30,1.9354838709677415,28.5,93.195,0.0022383883603805,1,2,1,4,Low Value,1.9354838709677415,0,4,Dormant Low-Value Customers,0
13673,19,2,387.44,375.9055,114,47,6.457333333333334,2011-11-07 15:40:00,2011-11-21 12:11:00,13,4.285714285714286,57.0,193.72,0.0263010632344711,4,2,2,8,Medium Value,2.0,0,0,Regular Active Customers,0
13675,151,2,486.8200000000001,486.676,330,25,19.472800000000003,2011-02-28 12:14:00,2011-07-11 12:57:00,133,0.4477611940298507,165.0,243.41000000000005,0.0139899272523782,2,2,2,6,Low Value,0.4477611940298507,0,0,Regular Active Customers,0
13678,152,1,232.6,232.6,924,16,14.5375,2011-07-11 10:14:00,2011-07-11 10:14:00,0,30.0,924.0,232.6,0.0089535534415221,2,1,1,4,Low Value,1.0,1,3,New / One-Time Customers,0
13680,1,4,3719.12,3551.9611999999997,1934,164,19.17072164948453,2011-01-04 14:12:00,2011-12-08 13:47:00,337,0.3550295857988165,483.5,929.78,0.0917739227756015,5,4,5,14,Top Value,0.3550295857988165,0,1,Loyal High-Value Customers,0
13681,18,4,827.83,827.83,360,37,14.523333333333332,2011-07-07 15:21:00,2011-11-22 11:13:00,137,0.8695652173913044,90.0,206.9575,0.0207050923335198,4,4,3,11,High Value,0.8695652173913044,0,0,Regular Active Customers,0
13682,187,1,59.5,59.33,10,3,19.83333333333333,2011-06-05 14:06:00,2011-06-05 14:06:00,0,30.0,10.0,59.5,0.0016787912702853,1,1,1,3,Low Value,1.0,1,4,Dormant Low-Value Customers,0
13684,286,1,65.13,64.682,38,29,2.245862068965517,2011-02-27 10:13:00,2011-02-27 10:13:00,0,30.0,38.0,65.13,0.0162283156127588,1,1,1,3,Low Value,1.0,1,4,Dormant Low-Value Customers,0
13685,3,7,3119.44,2852.6799999999985,5056,29,79.98564102564103,2011-10-10 12:59:00,2011-12-07 11:41:00,57,3.6206896551724137,722.2857142857143,445.63428571428574,0.0162283156127588,5,5,5,15,Top Value,3.6206896551724137,0,0,Regular Active Customers,0
13686,183,1,72.0,72.0,70,8,9.0,2011-06-10 09:10:00,2011-06-10 09:10:00,0,30.0,70.0,72.0,0.004476776720761,1,1,1,3,Low Value,1.0,1,4,Dormant Low-Value Customers,0
13689,63,1,910.0,910.0,512,6,151.66666666666666,2011-10-07 13:21:00,2011-10-07 13:21:00,0,30.0,512.0,910.0,0.0033575825405707,3,1,3,7,Medium Value,1.0,1,3,New / One-Time Customers,0
13690,59,1,172.25,171.054,67,9,19.13888888888889,2011-10-11 15:03:00,2011-10-11 15:03:00,0,30.0,67.0,172.25,0.0050363738108561,3,1,1,5,Low Value,1.0,1,3,New / One-Time Customers,0
13692,25,3,1488.32,1479.5839999999998,1226,48,28.081509433962264,2011-04-17 12:57:00,2011-11-15 11:17:00,211,0.4245283018867924,408.6666666666667,496.1066666666666,0.0268606603245663,4,3,4,11,High Value,0.4245283018867924,0,0,Regular Active Customers,0
13694,4,50,65039.62,64623.22000000001,63312,366,114.50637323943664,2010-12-01 12:12:00,2011-12-06 09:32:00,369,4.0540540540540535,1266.24,1300.7924,0.2048125349748181,5,5,5,15,Top Value,4.0540540540540535,0,1,Loyal High-Value Customers,-1
13695,31,15,2504.13,2453.7204,1603,46,27.823666666666668,2011-03-25 11:31:00,2011-11-08 14:26:00,228,1.965065502183406,106.86666666666666,166.942,0.025741466144376,4,5,5,14,Top Value,1.965065502183406,0,0,Regular Active Customers,0
13697,39,1,151.3,150.99200000000002,177,12,12.608333333333334,2011-11-01 09:14:00,2011-11-01 09:14:00,0,30.0,177.0,151.3,0.0067151650811415,3,1,1,5,Low Value,1.0,1,3,New / One-Time Customers,0
13699,155,1,308.58000000000004,308.58,66,14,22.041428571428572,2011-07-07 16:51:00,2011-07-07 16:51:00,0,30.0,66.0,308.58000000000004,0.0078343592613318,2,1,2,5,Low Value,1.0,1,3,New / One-Time Customers,0
13700,26,10,2248.63,2221.03,2281,139,11.590876288659794,2011-01-16 13:18:00,2011-11-13 13:00:00,300,0.9966777408637874,228.1,224.863,0.0777839955232232,4,5,5,14,Top Value,0.9966777408637874,0,1,Loyal High-Value Customers,0
13703,318,1,99.5,99.5,10,1,99.5,2011-01-25 13:10:00,2011-01-25 13:10:00,0,30.0,10.0,99.5,0.0005595970900951,1,1,1,3,Low Value,1.0,1,4,Dormant Low-Value Customers,0
13704,5,9,2308.06,2300.668,1531,111,17.224328358208954,2011-09-12 14:40:00,2011-12-04 15:13:00,83,3.2142857142857144,170.11111111111111,256.4511111111111,0.0621152770005596,5,5,5,15,Top Value,3.2142857142857144,0,1,Loyal High-Value Customers,0
13705,8,3,711.86,683.3480000000001,363,25,25.423571428571428,2010-12-01 10:29:00,2011-12-02 12:32:00,366,0.2452316076294278,121.0,237.28666666666663,0.0139899272523782,5,3,3,11,High Value,0.2452316076294278,0,0,Regular Active Customers,0
13706,303,1,330.79,329.023,189,20,16.5395,2011-02-10 09:21:00,2011-02-10 09:21:00,0,30.0,189.0,330.79,0.0111919418019026,1,1,2,4,Low Value,1.0,1,4,Dormant Low-Value Customers,0
13707,267,2,806.41,799.2895,351,48,16.800208333333334,2011-01-28 13:27:00,2011-03-17 18:03:00,48,1.2244897959183674,175.5,403.205,0.0268606603245663,1,2,3,6,Low Value,1.2244897959183674,0,4,Dormant Low-Value Customers,0
13708,271,1,285.33,283.51559999999995,301,49,5.823061224489796,2011-03-13 13:46:00,2011-03-13 13:46:00,0,30.0,301.0,285.33,0.0274202574146614,1,1,2,4,Low Value,1.0,1,4,Dormant Low-Value Customers,0
13709,4,13,6307.650000000001,6111.944400000002,3508,244,18.82880597014925,2011-01-28 14:57:00,2011-12-06 10:28:00,311,1.25,269.84615384615387,485.2038461538462,0.1365416899832121,5,5,5,15,Top Value,1.25,0,1,Loyal High-Value Customers,0
13710,32,1,180.48,177.20399999999998,176,8,22.56,2011-11-08 08:16:00,2011-11-08 08:16:00,0,30.0,176.0,180.48,0.004476776720761,4,1,1,6,Low Value,1.0,1,3,New / One-Time Customers,0
13711,219,2,252.06,252.06000000000003,140,11,19.38923076923077,2011-05-05 10:29:00,2011-05-05 10:31:00,0,60.0,70.0,126.03,0.0061555679910464,1,2,2,5,Low Value,2.0,0,4,Dormant Low-Value Customers,0
13712,247,1,228.84,228.408,352,10,22.884,2011-04-07 12:33:00,2011-04-07 12:33:00,0,30.0,352.0,228.84,0.0055959709009513,1,1,1,3,Low Value,1.0,1,4,Dormant Low-Value Customers,0
13715,281,5,1077.39,1071.99,562,89,10.359519230769232,2010-12-02 08:52:00,2011-03-03 19:21:00,91,1.6304347826086956,112.4,215.478,0.0498041410184667,1,4,4,9,Medium Value,1.6304347826086956,0,4,Dormant Low-Value Customers,0
13716,269,1,138.28,137.20000000000002,138,21,6.584761904761905,2011-03-15 13:49:00,2011-03-15 13:49:00,0,30.0,138.0,138.28,0.0117515388919977,1,1,1,3,Low Value,1.0,1,4,Dormant Low-Value Customers,0
13717,32,6,1445.01,1444.1568,1959,92,14.166764705882352,2011-02-14 13:21:00,2011-11-07 14:13:00,266,0.6741573033707865,326.5,240.835,0.0514829322887521,4,5,4,13,Top Value,0.6741573033707865,0,0,Regular Active Customers,0
13718,246,2,306.55,297.87100000000004,173,9,25.54583333333333,2011-02-17 11:58:00,2011-04-07 13:24:00,49,1.2,86.5,153.275,0.0050363738108561,1,2,2,5,Low Value,1.2,0,4,Dormant Low-Value Customers,0
13719,15,5,1041.68,1028.7236,609,56,17.361333333333334,2011-04-19 13:56:00,2011-11-24 15:26:00,219,0.6818181818181819,121.8,208.336,0.0313374370453273,4,4,4,12,High Value,0.6818181818181819,0,0,Regular Active Customers,0
13720,117,4,799.9,779.2359999999999,501,42,18.60232558139535,2011-03-30 09:17:00,2011-08-15 12:46:00,138,0.8633093525179856,125.25,199.975,0.0235030777839955,2,4,3,9,Medium Value,0.8633093525179856,0,0,Regular Active Customers,0
13721,36,1,524.14,521.548,316,28,18.719285714285714,2011-11-03 14:05:00,2011-11-03 14:05:00,0,30.0,316.0,524.14,0.0156687185226636,3,1,3,7,Medium Value,1.0,1,3,New / One-Time Customers,0
13722,132,3,2375.41,2370.538,1401,75,27.946,2011-03-02 11:43:00,2011-07-31 12:44:00,151,0.5921052631578948,467.0,791.8033333333333,0.0419697817571348,2,3,5,10,High Value,0.5921052631578948,0,0,Regular Active Customers,0
13723,217,1,199.85,199.72250000000005,43,6,33.30833333333334,2011-05-06 17:04:00,2011-05-06 17:04:00,0,30.0,43.0,199.85,0.0033575825405707,1,1,1,3,Low Value,1.0,1,4,Dormant Low-Value Customers,0
13725,50,8,1980.56,1904.36,806,95,19.043846153846157,2011-02-04 12:18:00,2011-10-21 10:03:00,258,0.9266409266409268,100.75,247.57,0.0531617235590374,3,5,4,12,High Value,0.9266409266409268,0,0,Regular Active Customers,0
13726,39,2,1079.66,1057.9299999999998,1054,39,25.70619047619048,2011-08-31 11:06:00,2011-11-01 10:49:00,61,0.9677419354838708,527.0,539.83,0.0218242865137101,3,2,4,9,Medium Value,0.9677419354838708,0,0,Regular Active Customers,0
13727,29,2,333.48,330.06,162,19,16.674,2011-11-06 12:16:00,2011-11-11 09:46:00,4,12.0,81.0,166.74,0.0106323447118074,4,2,2,8,Medium Value,2.0,0,0,Regular Active Customers,0
13728,37,6,1016.14,1016.14,458,38,16.12920634920635,2011-02-02 12:09:00,2011-11-03 10:49:00,273,0.6569343065693432,76.33333333333333,169.35666666666663,0.0212646894236149,3,5,4,12,High Value,0.6569343065693432,0,0,Regular Active Customers,0
13730,136,2,752.6,752.033,488,38,17.50232558139535,2011-07-01 12:47:00,2011-07-27 08:35:00,25,2.3076923076923075,244.0,376.3,0.0212646894236149,2,2,3,7,Medium Value,2.0,0,0,Regular Active Customers,0
13731,219,2,610.59,610.59,278,36,16.068157894736842,2011-04-07 10:10:00,2011-05-04 14:33:00,27,2.142857142857143,139.0,305.295,0.0201454952434247,1,2,3,6,Low Value,2.0,0,0,Regular Active Customers,0
13732,28,1,491.86,491.86,498,33,14.904848484848486,2011-11-11 15:49:00,2011-11-11 15:49:00,0,30.0,498.0,491.86,0.0184667039731393,4,1,3,8,Medium Value,1.0,1,3,New / One-Time Customers,0
13735,25,4,2883.54,2869.47,1128,158,14.787384615384616,2011-04-19 13:49:00,2011-11-15 11:14:00,209,0.5714285714285714,282.0,720.885,0.0884163402350307,4,4,5,13,Top Value,0.5714285714285714,0,0,Regular Active Customers,0
13736,5,2,729.8,725.9619999999998,496,166,3.8410526315789473,2011-03-24 13:04:00,2011-12-04 15:19:00,255,0.234375,248.0,364.9,0.0928931169557918,5,2,3,10,High Value,0.234375,0,0,Regular Active Customers,0
13737,200,1,339.6,329.6385,125,29,11.32,2011-05-23 16:32:00,2011-05-23 16:32:00,0,30.0,125.0,339.6,0.0162283156127588,1,1,2,4,Low Value,1.0,1,4,Dormant Low-Value Customers,0
13739,18,1,216.9,216.732,54,3,72.3,2011-11-21 13:35:00,2011-11-21 13:35:00,0,30.0,54.0,216.9,0.0016787912702853,4,1,1,6,Low Value,1.0,1,3,New / One-Time Customers,0
13740,241,1,350.75,348.946,425,23,15.25,2011-04-13 10:32:00,2011-04-13 10:32:00,0,30.0,425.0,350.75,0.012870733072188,1,1,2,4,Low Value,1.0,1,4,Dormant Low-Value Customers,0
13741,72,3,668.4300000000001,663.909,218,34,19.65970588235294,2011-05-06 13:43:00,2011-09-29 09:19:00,145,0.6164383561643836,72.66666666666667,222.81000000000003,0.0190263010632344,3,3,3,9,Medium Value,0.6164383561643836,0,0,Regular Active Customers,0
13742,17,12,3107.87,3093.696,1115,200,9.92929712460064,2011-01-23 14:59:00,2011-11-23 11:07:00,303,1.1842105263157896,92.91666666666669,258.9891666666667,0.1119194180190263,4,5,5,14,Top Value,1.1842105263157896,0,1,Loyal High-Value Customers,0
13743,3,7,1341.6,1341.6,1776,8,32.72195121951219,2011-03-25 14:46:00,2011-12-07 10:09:00,256,0.8171206225680934,253.7142857142857,191.65714285714284,0.004476776720761,5,5,4,14,Top Value,0.8171206225680934,0,0,Regular Active Customers,0
13744,95,2,1080.52,1079.1808,1153,54,17.15111111111111,2011-02-20 14:08:00,2011-09-05 15:19:00,197,0.303030303030303,576.5,540.26,0.0302182428651371,2,2,4,8,Medium Value,0.303030303030303,0,0,Regular Active Customers,0
13745,162,1,300.04,297.99519999999995,496,25,12.001600000000002,2011-06-30 16:43:00,2011-06-30 16:43:00,0,30.0,496.0,300.04,0.0139899272523782,2,1,2,5,Low Value,1.0,1,3,New / One-Time Customers,0
13747,374,1,79.6,79.6,8,1,79.6,2010-12-01 10:37:00,2010-12-01 10:37:00,0,30.0,8.0,79.6,0.0005595970900951,1,1,1,3,Low Value,1.0,1,4,Dormant Low-Value Customers,0
13748,96,5,948.25,920.71,439,24,33.86607142857143,2010-12-01 09:00:00,2011-09-05 09:45:00,278,0.5376344086021505,87.8,189.65,0.0134303301622831,2,4,4,10,High Value,0.5376344086021505,0,0,Regular Active Customers,0
13750,54,5,1647.26,1647.26,516,20,68.63583333333334,2011-01-07 11:49:00,2011-10-17 12:16:00,283,0.528169014084507,103.2,329.452,0.0111919418019026,3,4,4,11,High Value,0.528169014084507,0,0,Regular Active Customers,0
13751,288,1,296.25,286.866,152,9,32.916666666666664,2011-02-24 15:56:00,2011-02-24 15:56:00,0,30.0,152.0,296.25,0.0050363738108561,1,1,2,4,Low Value,1.0,1,4,Dormant Low-Value Customers,0
13752,124,6,1175.38,1157.62,874,64,15.671733333333334,2011-04-07 12:04:00,2011-08-07 14:16:00,122,1.4634146341463417,145.66666666666666,195.89666666666668,0.0358142137660884,2,5,4,11,High Value,1.4634146341463417,0,0,Regular Active Customers,0
13753,288,1,741.26,741.26,512,35,21.178857142857144,2011-02-25 12:48:00,2011-02-25 12:48:00,0,30.0,512.0,741.26,0.0195858981533296,1,1,3,5,Low Value,1.0,1,4,Dormant Low-Value Customers,0
13754,152,2,282.6,281.67600000000004,214,11,23.55,2011-01-26 14:58:00,2011-07-11 11:51:00,165,0.3614457831325301,107.0,141.3,0.0061555679910464,2,2,2,6,Low Value,0.3614457831325301,0,0,Regular Active Customers,0
13755,4,9,2108.06,2070.54,1242,232,6.567165109034268,2011-10-07 15:45:00,2011-12-06 12:26:00,59,4.5,138.0,234.2288888888889,0.1298265249020705,5,5,5,15,Top Value,4.5,0,1,Loyal High-Value Customers,0
13756,2,14,5189.52,5018.616000000001,3188,66,36.54591549295775,2010-12-07 11:41:00,2011-12-07 16:44:00,365,1.1475409836065575,227.7142857142857,370.68,0.0369334079462786,5,5,5,15,Top Value,1.1475409836065575,0,0,Regular Active Customers,0
13758,12,7,3190.55,3190.55,1844,104,27.26965811965812,2010-12-01 12:08:00,2011-11-28 11:11:00,361,0.580110497237569,263.42857142857144,455.79285714285714,0.0581980973698936,5,5,5,15,Top Value,0.580110497237569,0,0,Regular Active Customers,0
13759,33,2,659.4100000000001,645.2691999999998,287,24,26.376400000000004,2011-09-29 15:40:00,2011-11-06 14:47:00,37,1.5789473684210529,143.5,329.70500000000004,0.0134303301622831,4,2,3,9,Medium Value,1.5789473684210529,0,0,Regular Active Customers,0
13760,54,2,286.79,283.34599999999995,197,50,5.03140350877193,2011-03-28 12:52:00,2011-10-16 16:13:00,202,0.2955665024630542,98.5,143.395,0.0279798545047565,3,2,2,7,Medium Value,0.2955665024630542,0,0,Regular Active Customers,0
13761,50,2,1070.65,1067.545,642,68,15.295000000000002,2011-06-13 08:43:00,2011-10-20 14:01:00,129,0.4615384615384615,321.0,535.325,0.0380526021264689,3,2,4,9,Medium Value,0.4615384615384615,0,0,Regular Active Customers,0
13762,219,1,306.72,304.6032,272,7,43.81714285714286,2011-05-05 09:15:00,2011-05-05 09:15:00,0,30.0,272.0,306.72,0.0039171796306659,1,1,2,4,Low Value,1.0,1,4,Dormant Low-Value Customers,0
13763,63,1,1714.96,1714.6239999999996,728,15,114.33066666666669,2011-10-07 15:13:00,2011-10-07 15:13:00,0,30.0,728.0,1714.96,0.0083939563514269,3,1,4,8,Medium Value,1.0,1,3,New / One-Time Customers,0
13764,71,3,1519.42,1508.5970000000002,926,183,7.340193236714976,2011-01-06 14:53:00,2011-09-30 12:03:00,266,0.3370786516853932,308.6666666666667,506.47333333333336,0.102406267487409,3,3,4,10,High Value,0.3370786516853932,0,1,Loyal High-Value Customers,0
13767,2,37,17220.36,16712.58399999999,7322,55,46.79445652173913,2010-12-01 10:47:00,2011-12-07 15:00:00,371,2.9838709677419355,197.8918918918919,465.41513513513513,0.0307778399552322,5,5,5,15,Top Value,2.9838709677419355,0,1,Loyal High-Value Customers,0
13769,2,10,2796.51,2770.59,1163,73,20.71488888888889,2010-12-07 13:28:00,2011-12-07 15:08:00,365,0.819672131147541,116.3,279.651,0.0408505875769446,5,5,5,15,Top Value,0.819672131147541,0,0,Regular Active Customers,0
13771,64,4,2634.45,2617.0068,1477,114,22.13823529411765,2011-04-06 15:47:00,2011-10-06 14:18:00,182,0.6557377049180328,369.25,658.6125,0.063794068270845,3,4,5,12,High Value,0.6557377049180328,0,0,Regular Active Customers,0
13772,34,3,1122.63,1095.58,540,141,6.489190751445087,2011-04-14 12:31:00,2011-11-06 11:43:00,205,0.4368932038834952,180.0,374.21,0.0789031897034135,3,3,4,10,High Value,0.4368932038834952,0,0,Regular Active Customers,0
13774,82,1,345.0,343.929,192,22,15.681818181818182,2011-09-19 12:06:00,2011-09-19 12:06:00,0,30.0,192.0,345.0,0.0123111359820928,2,1,2,5,Low Value,1.0,1,3,New / One-Time Customers,0
13777,1,33,25977.16,25721.0992,12897,36,131.86375634517768,2010-12-01 16:01:00,2011-12-09 12:25:00,372,2.6541554959785523,390.8181818181818,787.1866666666666,0.0201454952434247,5,5,5,15,Top Value,2.6541554959785523,0,1,Loyal High-Value Customers,0
13778,103,1,178.7,178.48,70,9,19.855555555555554,2011-08-28 15:25:00,2011-08-28 15:25:00,0,30.0,70.0,178.7,0.0050363738108561,2,1,1,4,Low Value,1.0,1,3,New / One-Time Customers,0
13780,7,2,360.01,321.4539999999999,318,56,6.315964912280702,2011-06-22 11:43:00,2011-12-02 13:49:00,163,0.3658536585365853,159.0,180.005,0.0313374370453273,5,2,2,9,Medium Value,0.3658536585365853,0,0,Regular Active Customers,0
13781,251,1,127.84,126.304,30,17,7.52,2011-04-03 12:08:00,2011-04-03 12:08:00,0,30.0,30.0,127.84,0.0095131505316172,1,1,1,3,Low Value,1.0,1,4,Dormant Low-Value Customers,0
13782,13,6,908.86,905.32,369,96,8.043008849557522,2011-01-16 11:08:00,2011-11-27 11:54:00,315,0.569620253164557,61.5,151.47666666666666,0.0537213206491326,5,5,3,13,Top Value,0.569620253164557,0,0,Regular Active Customers,0
13784,10,11,2462.79,2461.746,2493,9,79.44483870967741,2011-01-11 14:38:00,2011-11-30 09:33:00,322,1.021671826625387,226.63636363636363,223.89,0.0050363738108561,5,5,5,15,Top Value,1.021671826625387,0,0,Regular Active Customers,0
13786,367,1,230.4,227.88,136,7,32.91428571428572,2010-12-07 13:53:00,2010-12-07 13:53:00,0,30.0,136.0,230.4,0.0039171796306659,1,1,1,3,Low Value,1.0,1,4,Dormant Low-Value Customers,0
13787,76,2,309.04,308.632,337,24,9.969032258064518,2010-12-10 14:45:00,2011-09-25 12:06:00,288,0.2076124567474048,168.5,154.52,0.0134303301622831,2,2,2,6,Low Value,0.2076124567474048,0,0,Regular Active Customers,0
13790,4,1,348.79999999999995,348.79999999999995,748,45,7.75111111111111,2011-12-05 15:48:00,2011-12-05 15:48:00,0,30.0,748.0,348.79999999999995,0.0251818690542809,5,1,2,8,Medium Value,1.0,1,3,New / One-Time Customers,0
13791,128,2,1516.0,1504.9,1200,7,137.8181818181818,2011-06-24 16:38:00,2011-08-04 11:44:00,40,1.4634146341463414,600.0,758.0,0.0039171796306659,2,2,4,8,Medium Value,1.4634146341463414,0,0,Regular Active Customers,0
13792,66,2,195.55,195.118,92,13,15.042307692307691,2011-02-25 14:03:00,2011-10-04 14:31:00,221,0.2702702702702702,46.0,97.775,0.0072747621712367,3,2,1,6,Low Value,0.2702702702702702,0,0,Regular Active Customers,0
