antecedents,consequents,support,confidence,lift
22554 - plasters in tin woodland animals,22555 - plasters in tin strongman,0.010862516212710765,0.3424190800681431,14.111631754077772
22356 - charlotte bag pink polkadot,20719 - woodland charlotte bag,0.010592304366623433,0.4024640657084189,14.024849476212022
20719 - woodland charlotte bag,22356 - charlotte bag pink polkadot,0.010592304366623433,0.3691148775894539,14.024849476212022
"22662 - lunch bag dolly girl design, 20726 - lunch bag woodland",22382 - lunch bag spaceboy design,0.010105923043666235,0.7391304347826088,13.842985389896146
22382 - lunch bag spaceboy design,"22662 - lunch bag dolly girl design, 20726 - lunch bag woodland",0.010105923043666235,0.18927125506072875,13.842985389896146
22661 - charlotte bag dolly girl design,20724 - red retrospot charlotte bag,0.010214007782101167,0.5510204081632654,13.797133467730802
20724 - red retrospot charlotte bag,22661 - charlotte bag dolly girl design,0.010214007782101167,0.2557510148849797,13.7971334677308
22730 - alarm clock bakelike ivory,22726 - alarm clock bakelike green,0.014861651534803285,0.5876068376068375,13.780832602125376
22726 - alarm clock bakelike green,22730 - alarm clock bakelike ivory,0.014861651534803285,0.34854245880861845,13.780832602125376
22699 - roses regency teacup and saucer,23170 - regency tea plate roses,0.010268050151318634,0.24265644955300125,13.68937482478273
23170 - regency tea plate roses,22699 - roses regency teacup and saucer,0.010268050151318634,0.5792682926829268,13.689374824782728
22551 - plasters in tin spaceboy,22555 - plasters in tin strongman,0.010376134889753566,0.3316062176165803,13.66601659415858
22555 - plasters in tin strongman,22551 - plasters in tin spaceboy,0.010376134889753566,0.4276169265033407,13.666016594158577
85152 - hand over the chocolate   sign,21166 - cook with wine metal sign,0.014159100734976221,0.44406779661016954,13.649552339658765
21166 - cook with wine metal sign,85152 - hand over the chocolate   sign,0.014159100734976221,0.4352159468438538,13.649552339658765
22728 - alarm clock bakelike pink,22727 - alarm clock bakelike red,0.021400778210116732,0.6460032626427407,13.63015321772095
22727 - alarm clock bakelike red,22728 - alarm clock bakelike pink,0.021400778210116732,0.451539338654504,13.63015321772095
20719 - woodland charlotte bag,20724 - red retrospot charlotte bag,0.015618244703847817,0.544256120527307,13.627760831173598
20724 - red retrospot charlotte bag,20719 - woodland charlotte bag,0.015618244703847817,0.3910690121786198,13.627760831173598
84992 - 72 sweetheart fairy cake cases,21975 - pack of 60 dinosaur cake cases,0.010484219628188499,0.38722554890219557,13.544842262544853
21975 - pack of 60 dinosaur cake cases,84992 - 72 sweetheart fairy cake cases,0.010484219628188499,0.3667296786389414,13.544842262544853
22114 - hot water bottle tea and sympathy,22112 - chocolate hot water bottle,0.014051015996541289,0.5058365758754865,13.371428571428575
22112 - chocolate hot water bottle,22114 - hot water bottle tea and sympathy,0.014051015996541289,0.37142857142857144,13.371428571428572
22835 - hot water bottle i am so poorly,22114 - hot water bottle tea and sympathy,0.010105923043666235,0.3702970297029703,13.330693069306932
22114 - hot water bottle tea and sympathy,22835 - hot water bottle i am so poorly,0.010105923043666235,0.3638132295719845,13.330693069306932
21755 - love building block word,21754 - home building block word,0.014861651534803285,0.49549549549549543,13.268666640591386
21754 - home building block word,21755 - love building block word,0.014861651534803285,0.3979739507959479,13.268666640591386
21213 - pack of 72 skull cake cases,21975 - pack of 60 dinosaur cake cases,0.010214007782101167,0.3787575150300601,13.24863716090025
21975 - pack of 60 dinosaur cake cases,21213 - pack of 72 skull cake cases,0.010214007782101167,0.3572778827977316,13.24863716090025
21791 - vintage heads and tails card game,21790 - vintage snap cards,0.013510592304366624,0.5154639175257733,13.210726218693779
21790 - vintage snap cards,21791 - vintage heads and tails card game,0.013510592304366624,0.3462603878116344,13.210726218693779
22728 - alarm clock bakelike pink,22726 - alarm clock bakelike green,0.018536532641591007,0.5595432300163132,13.122671645401597
22726 - alarm clock bakelike green,22728 - alarm clock bakelike pink,0.018536532641591007,0.4347275031685678,13.122671645401596
"20727 - lunch bag  black skull., 23206 - lunch bag apple design",22383 - lunch bag suki design,0.010916558581928231,0.63125,12.99293659621802
22383 - lunch bag suki design,"20727 - lunch bag  black skull., 23206 - lunch bag apple design",0.010916558581928231,0.2246941045606229,12.992936596218017
"22662 - lunch bag dolly girl design, 20725 - lunch bag red retrospot",22382 - lunch bag spaceboy design,0.01156506701253783,0.6925566343042072,12.970716559883655
22382 - lunch bag spaceboy design,"22662 - lunch bag dolly girl design, 20725 - lunch bag red retrospot",0.01156506701253783,0.21659919028340083,12.970716559883654
21166 - cook with wine metal sign,21175 - gin + tonic diet metal sign,0.014861651534803285,0.4568106312292358,12.905074687428671
21175 - gin + tonic diet metal sign,21166 - cook with wine metal sign,0.014861651534803285,0.4198473282442748,12.905074687428671
22355 - charlotte bag suki design,20724 - red retrospot charlotte bag,0.016104626026805013,0.5094017094017094,12.755032788591652
20724 - red retrospot charlotte bag,22355 - charlotte bag suki design,0.016104626026805013,0.40324763193504737,12.755032788591652
22557 - plasters in tin vintage paisley,22554 - plasters in tin woodland animals,0.010484219628188499,0.4041666666666666,12.740545144804088
22554 - plasters in tin woodland animals,22557 - plasters in tin vintage paisley,0.010484219628188499,0.33049403747870526,12.740545144804088
23173 - regency teapot roses,22699 - roses regency teacup and saucer,0.010268050151318634,0.5367231638418078,12.683940515617895
22699 - roses regency teacup and saucer,23173 - regency teapot roses,0.010268050151318634,0.24265644955300125,12.683940515617895
23203 - jumbo bag vintage doily,23209 - lunch bag vintage doily,0.012267617812364894,0.36553945249597425,12.572382953504661
23209 - lunch bag vintage doily,23203 - jumbo bag vintage doily,0.012267617812364894,0.4219330855018587,12.57238295350466
23356 - love hot water bottle,23355 - hot water bottle keep calm,0.011781236489407695,0.48552338530066813,12.495305593329016
23355 - hot water bottle keep calm,23356 - love hot water bottle,0.011781236489407695,0.3031988873435327,12.495305593329016
84992 - 72 sweetheart fairy cake cases,84991 - 60 teatime fairy cake cases,0.011997405966277562,0.4431137724550898,12.48002624887212
84991 - 60 teatime fairy cake cases,84992 - 72 sweetheart fairy cake cases,0.011997405966277562,0.33789954337899547,12.48002624887212
"22382 - lunch bag spaceboy design, 20725 - lunch bag red retrospot",20726 - lunch bag woodland,0.013942931258106356,0.5524625267665954,12.466788530840342
20726 - lunch bag woodland,"22382 - lunch bag spaceboy design, 20725 - lunch bag red retrospot",0.013942931258106356,0.3146341463414634,12.46678853084034
23204 - charlotte bag apples design,20724 - red retrospot charlotte bag,0.01140293990488543,0.49647058823529405,12.431247313539759
20724 - red retrospot charlotte bag,23204 - charlotte bag apples design,0.01140293990488543,0.2855209742895805,12.431247313539759
"22384 - lunch bag pink polkadot, 22382 - lunch bag spaceboy design",20726 - lunch bag woodland,0.010808473843493299,0.5449591280653951,12.297467933807404
20726 - lunch bag woodland,"22384 - lunch bag pink polkadot, 22382 - lunch bag spaceboy design",0.010808473843493299,0.24390243902439024,12.297467933807404
"20728 - lunch bag cars blue, 20727 - lunch bag  black skull.",22384 - lunch bag pink polkadot,0.014051015996541289,0.6175771971496438,12.274595548933414
22384 - lunch bag pink polkadot,"20728 - lunch bag cars blue, 20727 - lunch bag  black skull.",0.014051015996541289,0.27926960257787325,12.274595548933414
23200 - jumbo bag pears,23202 - jumbo bag vintage leaf,0.01297016861219196,0.5106382978723405,12.239444383199208
23202 - jumbo bag vintage leaf,23200 - jumbo bag pears,0.01297016861219196,0.3108808290155441,12.239444383199208
22910 - paper chain kit vintage christmas,22086 - paper chain kit 50's christmas,0.02437310851707739,0.6470588235294118,12.217527010804323
22086 - paper chain kit 50's christmas,22910 - paper chain kit vintage christmas,0.02437310851707739,0.4602040816326531,12.217527010804323
82494L - wooden frame antique white,82482 - wooden picture frame white finish,0.02529182879377432,0.5770653514180025,12.189517423103561
82482 - wooden picture frame white finish,82494L - wooden frame antique white,0.02529182879377432,0.5342465753424658,12.18951742310356
"20728 - lunch bag cars blue, 22382 - lunch bag spaceboy design",20726 - lunch bag woodland,0.01140293990488543,0.5396419437340153,12.177481130310023
20726 - lunch bag woodland,"20728 - lunch bag cars blue, 22382 - lunch bag spaceboy design",0.01140293990488543,0.25731707317073166,12.17748113031002
"22384 - lunch bag pink polkadot, 20728 - lunch bag cars blue, 20725 - lunch bag red retrospot",20727 - lunch bag  black skull.,0.010430177258971033,0.6917562724014337,12.167545688703544
20727 - lunch bag  black skull.,"22384 - lunch bag pink polkadot, 20728 - lunch bag cars blue, 20725 - lunch bag red retrospot",0.010430177258971033,0.18346007604562736,12.167545688703544
"20728 - lunch bag cars blue, 20725 - lunch bag red retrospot",22384 - lunch bag pink polkadot,0.015077821011673152,0.6091703056768559,12.107505194677273
22384 - lunch bag pink polkadot,"20728 - lunch bag cars blue, 20725 - lunch bag red retrospot",0.015077821011673152,0.29967776584317934,12.107505194677273
"85099B - jumbo bag red retrospot, 22386 - jumbo bag pink polkadot",85099F - jumbo bag strawberry,0.012537829658452227,0.42490842490842495,12.02217965520718
85099F - jumbo bag strawberry,"85099B - jumbo bag red retrospot, 22386 - jumbo bag pink polkadot",0.012537829658452227,0.3547400611620795,12.022179655207179
"22384 - lunch bag pink polkadot, 20727 - lunch bag  black skull., 20725 - lunch bag red retrospot",20728 - lunch bag cars blue,0.010430177258971033,0.6266233766233766,12.00314592240058
20728 - lunch bag cars blue,"22384 - lunch bag pink polkadot, 20727 - lunch bag  black skull., 20725 - lunch bag red retrospot",0.010430177258971033,0.19979296066252586,12.003145922400579
85152 - hand over the chocolate   sign,21175 - gin + tonic diet metal sign,0.013456549935149158,0.4220338983050848,11.92261870875922
21175 - gin + tonic diet metal sign,85152 - hand over the chocolate   sign,0.013456549935149158,0.3801526717557252,11.92261870875922
22386 - jumbo bag pink polkadot,"85099B - jumbo bag red retrospot, 85099F - jumbo bag strawberry",0.012537829658452227,0.26636050516647536,11.905156491788551
"85099B - jumbo bag red retrospot, 85099F - jumbo bag strawberry",22386 - jumbo bag pink polkadot,0.012537829658452227,0.5603864734299517,11.90515649178855
21975 - pack of 60 dinosaur cake cases,84991 - 60 teatime fairy cake cases,0.012051448335495029,0.42155009451795844,11.872698552450995
84991 - 60 teatime fairy cake cases,21975 - pack of 60 dinosaur cake cases,0.012051448335495029,0.33942161339421617,11.872698552450995
"22382 - lunch bag spaceboy design, 22662 - lunch bag dolly girl design",20726 - lunch bag woodland,0.010105923043666235,0.5252808988764045,11.853411893669499
20726 - lunch bag woodland,"22382 - lunch bag spaceboy design, 22662 - lunch bag dolly girl design",0.010105923043666235,0.2280487804878049,11.853411893669499
"20727 - lunch bag  black skull., 20725 - lunch bag red retrospot",22384 - lunch bag pink polkadot,0.01664504971897968,0.5957446808510638,11.840665493521035
22384 - lunch bag pink polkadot,"20727 - lunch bag  black skull., 20725 - lunch bag red retrospot",0.01664504971897968,0.3308270676691729,11.840665493521035
20728 - lunch bag cars blue,"22384 - lunch bag pink polkadot, 20726 - lunch bag woodland",0.010592304366623433,0.2028985507246377,11.806398687448729
"22384 - lunch bag pink polkadot, 20726 - lunch bag woodland",20728 - lunch bag cars blue,0.010592304366623433,0.6163522012578616,11.806398687448727
84991 - 60 teatime fairy cake cases,21977 - pack of 60 pink paisley cake cases,0.015131863380890618,0.4261796042617961,11.787783852406987
21977 - pack of 60 pink paisley cake cases,84991 - 60 teatime fairy cake cases,0.015131863380890618,0.4185351270553064,11.787783852406985
"22384 - lunch bag pink polkadot, 20726 - lunch bag woodland",22382 - lunch bag spaceboy design,0.010808473843493299,0.6289308176100629,11.779084867466198
22382 - lunch bag spaceboy design,"22384 - lunch bag pink polkadot, 20726 - lunch bag woodland",0.010808473843493299,0.20242914979757085,11.779084867466198
21166 - cook with wine metal sign,21181 - please one person metal sign,0.01432122784262862,0.4401993355481727,11.736957499976063
21181 - please one person metal sign,21166 - cook with wine metal sign,0.01432122784262862,0.3818443804034582,11.736957499976063
21485 - retrospot heart hot water bottle,22111 - scottie dog hot water bottle,0.011943363597060094,0.4146341463414634,11.695716835217132
22111 - scottie dog hot water bottle,21485 - retrospot heart hot water bottle,0.011943363597060094,0.336890243902439,11.695716835217132
23208 - lunch bag vintage leaf design,23207 - lunch bag alphabet design,0.013186338089061824,0.40871021775544386,11.68898588770747
23207 - lunch bag alphabet design,23208 - lunch bag vintage leaf design,0.013186338089061824,0.37712519319938176,11.688985887707469
20728 - lunch bag cars blue,"22384 - lunch bag pink polkadot, 22382 - lunch bag spaceboy design",0.011997405966277562,0.2298136645962733,11.587117301606108
"22384 - lunch bag pink polkadot, 22382 - lunch bag spaceboy design",20728 - lunch bag cars blue,0.011997405966277562,0.6049046321525886,11.587117301606106
"23206 - lunch bag apple design, 20725 - lunch bag red retrospot",22383 - lunch bag suki design,0.011781236489407695,0.5604113110539846,11.534873080915384
22383 - lunch bag suki design,"23206 - lunch bag apple design, 20725 - lunch bag red retrospot",0.011781236489407695,0.2424916573971079,11.534873080915384
22114 - hot water bottle tea and sympathy,23355 - hot water bottle keep calm,0.01232166018158236,0.443579766536965,11.41585535465925
23355 - hot water bottle keep calm,22114 - hot water bottle tea and sympathy,0.01232166018158236,0.3171070931849791,11.415855354659248
22384 - lunch bag pink polkadot,"20727 - lunch bag  black skull., 20726 - lunch bag woodland",0.010700389105058366,0.21267454350161116,11.341007933584477
"20727 - lunch bag  black skull., 20726 - lunch bag woodland",22384 - lunch bag pink polkadot,0.010700389105058366,0.5706051873198847,11.341007933584475
20726 - lunch bag woodland,"22382 - lunch bag spaceboy design, 20727 - lunch bag  black skull.",0.011348897535667963,0.25609756097560976,11.336912125102113
"22382 - lunch bag spaceboy design, 20727 - lunch bag  black skull.",20726 - lunch bag woodland,0.011348897535667963,0.5023923444976076,11.33691212510211
22382 - lunch bag spaceboy design,"20727 - lunch bag  black skull., 20726 - lunch bag woodland",0.011348897535667963,0.2125506072874494,11.334398954602202
"20727 - lunch bag  black skull., 20726 - lunch bag woodland",22382 - lunch bag spaceboy design,0.011348897535667963,0.6051873198847262,11.3343989546022
"20728 - lunch bag cars blue, 20725 - lunch bag red retrospot",20726 - lunch bag woodland,0.012429744920017293,0.5021834061135371,11.332197252103525
20726 - lunch bag woodland,"20728 - lunch bag cars blue, 20725 - lunch bag red retrospot",0.012429744920017293,0.28048780487804875,11.332197252103525
"22411 - jumbo shopper vintage red paisley, 85099B - jumbo bag red retrospot",21931 - jumbo storage bag suki,0.010105923043666235,0.47222222222222227,11.289405684754524
21931 - jumbo storage bag suki,"22411 - jumbo shopper vintage red paisley, 85099B - jumbo bag red retrospot",0.010105923043666235,0.24160206718346255,11.289405684754524
"20728 - lunch bag cars blue, 22382 - lunch bag spaceboy design",22384 - lunch bag pink polkadot,0.011997405966277562,0.5677749360613811,11.28475554981718
22384 - lunch bag pink polkadot,"20728 - lunch bag cars blue, 22382 - lunch bag spaceboy design",0.011997405966277562,0.23845327604726102,11.28475554981718
"23206 - lunch bag apple design, 20725 - lunch bag red retrospot",20726 - lunch bag woodland,0.010484219628188499,0.49871465295629813,11.253921875979684
20726 - lunch bag woodland,"23206 - lunch bag apple design, 20725 - lunch bag red retrospot",0.010484219628188499,0.2365853658536585,11.253921875979682
"20726 - lunch bag woodland, 20725 - lunch bag red retrospot",22382 - lunch bag spaceboy design,0.013942931258106356,0.5958429561200924,11.159390749034605
22382 - lunch bag spaceboy design,"20726 - lunch bag woodland, 20725 - lunch bag red retrospot",0.013942931258106356,0.2611336032388664,11.159390749034605
22662 - lunch bag dolly girl design,22382 - lunch bag spaceboy design,0.019239083441418073,0.5953177257525083,11.149553843445764
22382 - lunch bag spaceboy design,22662 - lunch bag dolly girl design,0.019239083441418073,0.3603238866396761,11.149553843445764
20726 - lunch bag woodland,"22383 - lunch bag suki design, 20725 - lunch bag red retrospot",0.011997405966277562,0.2707317073170732,11.13248780487805
"22383 - lunch bag suki design, 20725 - lunch bag red retrospot",20726 - lunch bag woodland,0.011997405966277562,0.49333333333333335,11.132487804878048
"22383 - lunch bag suki design, 20725 - lunch bag red retrospot",22384 - lunch bag pink polkadot,0.013618677042801557,0.56,11.130225563909775
22384 - lunch bag pink polkadot,"22383 - lunch bag suki design, 20725 - lunch bag red retrospot",0.013618677042801557,0.2706766917293233,11.130225563909773
"20727 - lunch bag  black skull., 20726 - lunch bag woodland",22383 - lunch bag suki design,0.010051880674448769,0.5360230547550433,11.032892775514261
22383 - lunch bag suki design,"20727 - lunch bag  black skull., 20726 - lunch bag woodland",0.010051880674448769,0.20689655172413796,11.032892775514261
"22384 - lunch bag pink polkadot, 22383 - lunch bag suki design",20728 - lunch bag cars blue,0.011132728058798098,0.5754189944134078,11.02231166938478
20728 - lunch bag cars blue,"22384 - lunch bag pink polkadot, 22383 - lunch bag suki design",0.011132728058798098,0.21325051759834368,11.02231166938478
"22384 - lunch bag pink polkadot, 20726 - lunch bag woodland",20727 - lunch bag  black skull.,0.010700389105058366,0.6226415094339622,10.951861683047564
20727 - lunch bag  black skull.,"22384 - lunch bag pink polkadot, 20726 - lunch bag woodland",0.010700389105058366,0.188212927756654,10.951861683047563
"20728 - lunch bag cars blue, 20726 - lunch bag woodland",22382 - lunch bag spaceboy design,0.01140293990488543,0.5828729281767956,10.916478403829379
22382 - lunch bag spaceboy design,"20728 - lunch bag cars blue, 20726 - lunch bag woodland",0.01140293990488543,0.21356275303643724,10.916478403829377
"22384 - lunch bag pink polkadot, 22383 - lunch bag suki design",20727 - lunch bag  black skull.,0.011997405966277562,0.6201117318435755,10.907364530450115
20727 - lunch bag  black skull.,"22384 - lunch bag pink polkadot, 22383 - lunch bag suki design",0.011997405966277562,0.21102661596958178,10.907364530450115
"20728 - lunch bag cars blue, 20727 - lunch bag  black skull.",22383 - lunch bag suki design,0.012051448335495029,0.5296912114014253,10.902565267821995
22383 - lunch bag suki design,"20728 - lunch bag cars blue, 20727 - lunch bag  black skull.",0.012051448335495029,0.24805339265850945,10.902565267821993
23208 - lunch bag vintage leaf design,23206 - lunch bag apple design,0.016428880242109815,0.509212730318258,10.880453073682501
23206 - lunch bag apple design,23208 - lunch bag vintage leaf design,0.016428880242109815,0.3510392609699769,10.8804530736825
"20726 - lunch bag woodland, 20725 - lunch bag red retrospot",22384 - lunch bag pink polkadot,0.012808041504539559,0.5473441108545034,10.87868466944332
22384 - lunch bag pink polkadot,"20726 - lunch bag woodland, 20725 - lunch bag red retrospot",0.012808041504539559,0.25456498388829213,10.87868466944332
"20727 - lunch bag  black skull., 20726 - lunch bag woodland",20728 - lunch bag cars blue,0.010592304366623433,0.5648414985590778,10.81969677985215
20728 - lunch bag cars blue,"20727 - lunch bag  black skull., 20726 - lunch bag woodland",0.010592304366623433,0.2028985507246377,10.81969677985215
"22383 - lunch bag suki design, 20727 - lunch bag  black skull.",22384 - lunch bag pink polkadot,0.011997405966277562,0.5427872860635696,10.788115941267769
22384 - lunch bag pink polkadot,"22383 - lunch bag suki design, 20727 - lunch bag  black skull.",0.011997405966277562,0.23845327604726102,10.788115941267769
"22382 - lunch bag spaceboy design, 20727 - lunch bag  black skull.",22383 - lunch bag suki design,0.011835278858625162,0.5239234449760766,10.783848082132726
22383 - lunch bag suki design,"22382 - lunch bag spaceboy design, 20727 - lunch bag  black skull.",0.011835278858625162,0.2436040044493882,10.783848082132726
"22384 - lunch bag pink polkadot, 22382 - lunch bag spaceboy design",20727 - lunch bag  black skull.,0.012159533073929961,0.6130790190735695,10.783663658685676
20727 - lunch bag  black skull.,"22384 - lunch bag pink polkadot, 22382 - lunch bag spaceboy design",0.012159533073929961,0.21387832699619772,10.783663658685676
"85099B - jumbo bag red retrospot, 21931 - jumbo storage bag suki",22386 - jumbo bag pink polkadot,0.011889321227842628,0.5069124423963134,10.769124953044068
22386 - jumbo bag pink polkadot,"85099B - jumbo bag red retrospot, 21931 - jumbo storage bag suki",0.011889321227842628,0.2525832376578645,10.769124953044066
"20728 - lunch bag cars blue, 20726 - lunch bag woodland",22384 - lunch bag pink polkadot,0.010592304366623433,0.5414364640883979,10.761267810410004
22384 - lunch bag pink polkadot,"20728 - lunch bag cars blue, 20726 - lunch bag woodland",0.010592304366623433,0.2105263157894737,10.761267810410004
"20728 - lunch bag cars blue, 22382 - lunch bag spaceboy design",22383 - lunch bag suki design,0.011024643320363165,0.5217391304347826,10.738888620206026
22383 - lunch bag suki design,"20728 - lunch bag cars blue, 22382 - lunch bag spaceboy design",0.011024643320363165,0.22691879866518355,10.738888620206026
20728 - lunch bag cars blue,"22384 - lunch bag pink polkadot, 20727 - lunch bag  black skull.",0.014051015996541289,0.2691511387163561,10.733561790533305
"22384 - lunch bag pink polkadot, 20727 - lunch bag  black skull.",20728 - lunch bag cars blue,0.014051015996541289,0.5603448275862069,10.733561790533303
"22384 - lunch bag pink polkadot, 20728 - lunch bag cars blue",20727 - lunch bag  black skull.,0.014051015996541289,0.6088992974238876,10.710145056588988
20727 - lunch bag  black skull.,"22384 - lunch bag pink polkadot, 20728 - lunch bag cars blue",0.014051015996541289,0.24714828897338403,10.710145056588988
"22384 - lunch bag pink polkadot, 20726 - lunch bag woodland",20725 - lunch bag red retrospot,0.012808041504539559,0.7452830188679245,10.707078401500057
20725 - lunch bag red retrospot,"22384 - lunch bag pink polkadot, 20726 - lunch bag woodland",0.012808041504539559,0.18400621118012422,10.707078401500057
22384 - lunch bag pink polkadot,"22382 - lunch bag spaceboy design, 20727 - lunch bag  black skull.",0.012159533073929961,0.24167561761546724,10.698482364489488
"22382 - lunch bag spaceboy design, 20727 - lunch bag  black skull.",22384 - lunch bag pink polkadot,0.012159533073929961,0.5382775119617225,10.698482364489486
22384 - lunch bag pink polkadot,"22382 - lunch bag spaceboy design, 20725 - lunch bag red retrospot",0.01356463467358409,0.2696025778732546,10.682497004211355
"22382 - lunch bag spaceboy design, 20725 - lunch bag red retrospot",22384 - lunch bag pink polkadot,0.01356463467358409,0.5374732334047109,10.682497004211353
"22384 - lunch bag pink polkadot, 20728 - lunch bag cars blue, 20727 - lunch bag  black skull.",20725 - lunch bag red retrospot,0.010430177258971033,0.7423076923076922,10.664333492594361
20725 - lunch bag red retrospot,"22384 - lunch bag pink polkadot, 20728 - lunch bag cars blue, 20727 - lunch bag  black skull.",0.010430177258971033,0.1498447204968944,10.664333492594361
"22383 - lunch bag suki design, 20726 - lunch bag woodland",20727 - lunch bag  black skull.,0.010051880674448769,0.6058631921824105,10.656741927892893
20727 - lunch bag  black skull.,"22383 - lunch bag suki design, 20726 - lunch bag woodland",0.010051880674448769,0.17680608365019013,10.656741927892893
22383 - lunch bag suki design,"20728 - lunch bag cars blue, 20725 - lunch bag red retrospot",0.012808041504539559,0.26362625139043383,10.650961038708708
"20728 - lunch bag cars blue, 20725 - lunch bag red retrospot",22383 - lunch bag suki design,0.012808041504539559,0.517467248908297,10.650961038708706
85152 - hand over the chocolate   sign,21181 - please one person metal sign,0.012699956766104626,0.39830508474576276,10.619938455526793
21181 - please one person metal sign,85152 - hand over the chocolate   sign,0.012699956766104626,0.33861671469740634,10.619938455526793
"22383 - lunch bag suki design, 20727 - lunch bag  black skull.",23206 - lunch bag apple design,0.010916558581928231,0.49388753056234713,10.552996380514632
23206 - lunch bag apple design,"22383 - lunch bag suki design, 20727 - lunch bag  black skull.",0.010916558581928231,0.23325635103926096,10.552996380514632
"20726 - lunch bag woodland, 20725 - lunch bag red retrospot",22383 - lunch bag suki design,0.011997405966277562,0.5127020785219399,10.552880156807538
22383 - lunch bag suki design,"20726 - lunch bag woodland, 20725 - lunch bag red retrospot",0.011997405966277562,0.24694104560622915,10.552880156807538
"20728 - lunch bag cars blue, 20727 - lunch bag  black skull.",20726 - lunch bag woodland,0.010592304366623433,0.46555819477434685,10.505718092810383
20726 - lunch bag woodland,"20728 - lunch bag cars blue, 20727 - lunch bag  black skull.",0.010592304366623433,0.23902439024390243,10.505718092810381
"20728 - lunch bag cars blue, 22383 - lunch bag suki design",22384 - lunch bag pink polkadot,0.011132728058798098,0.5282051282051282,10.498289680244568
22384 - lunch bag pink polkadot,"20728 - lunch bag cars blue, 22383 - lunch bag suki design",0.011132728058798098,0.22126745435016112,10.498289680244566
23203 - jumbo bag doiley patterns,23202 - jumbo bag vintage leaf,0.010700389105058366,0.43612334801762115,10.453402113624433
23202 - jumbo bag vintage leaf,23203 - jumbo bag doiley patterns,0.010700389105058366,0.25647668393782386,10.453402113624433
"22383 - lunch bag suki design, 20727 - lunch bag  black skull.",20728 - lunch bag cars blue,0.012051448335495029,0.5452322738386308,10.444076599492778
20728 - lunch bag cars blue,"22383 - lunch bag suki design, 20727 - lunch bag  black skull.",0.012051448335495029,0.2308488612836439,10.444076599492778
22667 - recipe box retrospot,22666 - recipe box pantry yellow design,0.011132728058798098,0.46712018140589573,10.43912057576654
22666 - recipe box pantry yellow design,22667 - recipe box retrospot,0.011132728058798098,0.24879227053140096,10.43912057576654
21977 - pack of 60 pink paisley cake cases,21975 - pack of 60 dinosaur cake cases,0.010754431474275832,0.2974588938714499,10.404875939881492
21975 - pack of 60 dinosaur cake cases,21977 - pack of 60 pink paisley cake cases,0.010754431474275832,0.3761814744801512,10.40487593988149
"22383 - lunch bag suki design, 20726 - lunch bag woodland",20725 - lunch bag red retrospot,0.011997405966277562,0.7231270358306189,10.388775365690817
20725 - lunch bag red retrospot,"22383 - lunch bag suki design, 20726 - lunch bag woodland",0.011997405966277562,0.17236024844720496,10.388775365690817
"22384 - lunch bag pink polkadot, 20725 - lunch bag red retrospot",20727 - lunch bag  black skull.,0.01664504971897968,0.5889101338432122,10.358548589957033
20727 - lunch bag  black skull.,"22384 - lunch bag pink polkadot, 20725 - lunch bag red retrospot",0.01664504971897968,0.29277566539923955,10.358548589957033
"22384 - lunch bag pink polkadot, 20728 - lunch bag cars blue",20726 - lunch bag woodland,0.010592304366623433,0.45901639344262296,10.358096761295482
20726 - lunch bag woodland,"22384 - lunch bag pink polkadot, 20728 - lunch bag cars blue",0.010592304366623433,0.23902439024390243,10.358096761295482
"22383 - lunch bag suki design, 20725 - lunch bag red retrospot",23206 - lunch bag apple design,0.011781236489407695,0.48444444444444446,10.351224018475751
23206 - lunch bag apple design,"22383 - lunch bag suki design, 20725 - lunch bag red retrospot",0.011781236489407695,0.2517321016166282,10.351224018475751
"22383 - lunch bag suki design, 22382 - lunch bag spaceboy design",20728 - lunch bag cars blue,0.011024643320363165,0.5396825396825398,10.337769890564923
20728 - lunch bag cars blue,"22383 - lunch bag suki design, 22382 - lunch bag spaceboy design",0.011024643320363165,0.2111801242236025,10.337769890564921
21928 - jumbo bag scandinavian blue paisley,22411 - jumbo shopper vintage red paisley,0.010700389105058366,0.43902439024390244,10.283173819079963
22411 - jumbo shopper vintage red paisley,21928 - jumbo bag scandinavian blue paisley,0.010700389105058366,0.25063291139240507,10.283173819079963
"22383 - lunch bag suki design, 20727 - lunch bag  black skull.",20726 - lunch bag woodland,0.010051880674448769,0.4547677261613692,10.262221957182897
20726 - lunch bag woodland,"22383 - lunch bag suki design, 20727 - lunch bag  black skull.",0.010051880674448769,0.22682926829268293,10.262221957182897
"22384 - lunch bag pink polkadot, 20725 - lunch bag red retrospot",20726 - lunch bag woodland,0.012808041504539559,0.4531548757170172,10.225826610082544
20726 - lunch bag woodland,"22384 - lunch bag pink polkadot, 20725 - lunch bag red retrospot",0.012808041504539559,0.2890243902439024,10.225826610082544
"22382 - lunch bag spaceboy design, 20727 - lunch bag  black skull.",20728 - lunch bag cars blue,0.012051448335495029,0.5334928229665072,10.219204136824276
20728 - lunch bag cars blue,"22382 - lunch bag spaceboy design, 20727 - lunch bag  black skull.",0.012051448335495029,0.2308488612836439,10.219204136824274
"22384 - lunch bag pink polkadot, 20725 - lunch bag red retrospot",20728 - lunch bag cars blue,0.015077821011673152,0.5334608030592735,10.218590786551548
20728 - lunch bag cars blue,"22384 - lunch bag pink polkadot, 20725 - lunch bag red retrospot",0.015077821011673152,0.2888198757763975,10.218590786551548
