customer_id,recency,frequency,monetary,monetary_capped,total_quantity,unique_products,avg_order_value,first_purchase,last_purchase,customer_lifetime_days,purchase_frequency_per_month,avg_quantity_per_order,monetary_per_order,product_diversity_ratio,r_score,f_score,m_score,rfm_score,rfm_segment
13563,84,2,777.53,739.1299999999997,209,49,15.867959183673468,2011-07-22 17:21:00,2011-09-16 14:45:00,55,1.0714285714285714,104.5,388.765,0.027420257414661444,2,2,3,7,Medium Value
13564,144,3,1724.67,1324.9580000000017,636,68,21.29222222222222,2010-12-06 17:26:00,2011-07-18 14:33:00,223,0.4017857142857143,212.0,574.89,0.038052602126468944,2,3,4,9,Medium Value
13565,19,2,240.22,236.62360000000004,172,35,6.321578947368421,2011-01-09 14:28:00,2011-11-20 14:33:00,315,0.189873417721519,86.0,120.11,0.019585898153329603,4,2,1,7,Medium Value
13566,41,2,856.84,828.4960000000001,567,134,5.0700591715976335,2011-09-18 12:40:00,2011-10-30 11:59:00,41,1.4285714285714286,283.5,428.42,0.07498601007274762,3,2,3,8,Medium Value
13568,173,1,187.05,186.273,66,41,4.3500000000000005,2011-06-19 14:42:00,2011-06-19 14:42:00,0,30.0,66.0,187.05,0.02294348069390039,2,1,1,4,Low Value
13569,17,2,338.62,335.3439999999999,156,73,4.286329113924051,2010-12-07 12:29:00,2011-11-22 13:07:00,350,0.17094017094017094,78.0,169.31,0.0408505875769446,4,2,2,8,Medium Value
13570,243,1,239.49,239.49000000000004,161,27,8.870000000000001,2011-04-10 13:36:00,2011-04-10 13:36:00,0,30.0,161.0,239.49,0.01510912143256855,1,1,1,3,Low Value
13571,13,12,2088.94,2086.312,1757,157,6.143941176470588,2011-03-31 12:43:00,2011-11-27 10:47:00,240,1.4937759336099585,146.41666666666666,174.07833333333335,0.08785674314493565,5,5,5,15,Top Value
13572,206,1,1384.25,1365.0116,534,32,41.946969696969695,2011-05-18 11:59:00,2011-05-18 11:59:00,0,30.0,534.0,1384.25,0.01790710688304421,1,1,4,6,Low Value
13573,50,2,290.25,286.34999999999997,302,24,11.61,2011-03-31 14:47:00,2011-10-20 14:33:00,202,0.2955665024630542,151.0,145.125,0.013430330162283156,3,2,2,7,Medium Value
13575,23,5,732.07,724.69,449,41,15.914565217391305,2011-06-16 14:24:00,2011-11-16 13:14:00,152,0.9803921568627452,89.8,146.41400000000002,0.02294348069390039,4,4,3,11,High Value
13576,10,18,6717.34,6717.34,2646,78,53.312222222222225,2010-12-01 17:24:00,2011-11-29 15:34:00,362,1.4876033057851241,147.0,373.18555555555554,0.04364857302742026,5,5,5,15,Top Value
13577,25,4,1687.6000000000001,1647.0099999999995,791,61,20.33253012048193,2011-04-12 10:33:00,2011-11-14 15:19:00,216,0.5529953917050692,197.75,421.90000000000003,0.03413542249580302,4,4,4,12,High Value
13579,15,2,467.04,465.52200000000005,176,19,20.30608695652174,2010-12-05 16:10:00,2011-11-25 08:41:00,354,0.16901408450704225,88.0,233.52,0.010632344711807499,4,2,2,8,Medium Value
13581,309,1,118.0,117.055,30,10,11.8,2011-02-03 14:41:00,2011-02-03 14:41:00,0,30.0,30.0,118.0,0.005595970900951315,1,1,1,3,Low Value
13583,156,1,781.03,780.1979999999999,725,53,14.736415094339621,2011-07-07 10:40:00,2011-07-07 10:40:00,0,30.0,725.0,781.03,0.02965864577504197,2,1,3,6,Low Value
13584,307,1,142.4,140.24949999999998,37,24,5.933333333333334,2011-02-06 12:49:00,2011-02-06 12:49:00,0,30.0,37.0,142.4,0.013430330162283156,1,1,1,3,Low Value
13587,64,1,712.4,703.9719999999999,180,8,89.05,2011-10-07 12:31:00,2011-10-07 12:31:00,0,30.0,180.0,712.4,0.004476776720761052,3,1,3,7,Medium Value
13588,16,9,2478.95,2472.818,2606,131,14.246839080459768,2011-03-29 15:53:00,2011-11-24 10:42:00,239,1.125,289.55555555555554,275.43888888888887,0.07330721880246223,4,5,5,14,Top Value
13589,15,2,379.65,379.53000000000003,114,21,18.07857142857143,2011-06-13 12:44:00,2011-11-25 12:10:00,164,0.36363636363636365,57.0,189.825,0.011751538891997761,4,2,2,8,Medium Value
13590,11,6,1981.92,1963.3439999999998,1848,70,22.780689655172413,2011-02-09 13:25:00,2011-11-28 12:54:00,291,0.6164383561643836,308.0,330.32,0.03917179630665921,5,5,4,14,Top Value
13591,65,3,1117.13,1095.3274999999999,485,56,19.26086206896552,2011-03-18 12:18:00,2011-10-06 12:26:00,202,0.4433497536945813,161.66666666666666,372.3766666666667,0.03133743704532736,3,3,4,10,High Value
13592,36,4,247.95999999999998,246.02049999999997,84,15,15.497499999999999,2011-03-20 14:01:00,2011-11-04 09:49:00,228,0.5240174672489083,21.0,61.989999999999995,0.008393956351426972,3,4,1,8,Medium Value
13593,108,5,2011.88,2001.1960000000004,719,77,15.841574803149607,2011-01-07 16:32:00,2011-08-23 13:35:00,227,0.6578947368421053,143.8,402.37600000000003,0.04308897593732513,2,4,4,10,High Value
13594,53,1,396.97,396.22,359,26,15.268076923076924,2011-10-18 10:19:00,2011-10-18 10:19:00,0,30.0,359.0,396.97,0.014549524342473419,3,1,2,6,Low Value
13596,6,2,664.11,659.3700000000001,384,133,4.548698630136986,2011-11-27 11:57:00,2011-12-04 12:01:00,7,7.5,192.0,332.055,0.07442641298265248,5,2,3,10,High Value
13598,47,1,160.04,155.705,52,33,4.572571428571428,2011-10-23 14:28:00,2011-10-23 14:28:00,0,30.0,52.0,160.04,0.01846670397313934,3,1,1,5,Low Value
13599,1,21,5149.92,5079.120000000001,3293,171,20.934634146341462,2010-12-08 10:11:00,2011-12-08 16:10:00,365,1.7213114754098362,156.8095238095238,245.2342857142857,0.09569110240626749,5,5,5,15,Top Value
13600,312,1,219.52,215.74,324,19,11.553684210526317,2011-01-31 15:27:00,2011-01-31 15:27:00,0,30.0,324.0,219.52,0.010632344711807499,1,1,1,3,Low Value
13601,45,2,693.32,689.204,548,90,7.003232323232324,2011-05-12 16:52:00,2011-10-25 17:31:00,166,0.3592814371257485,274.0,346.66,0.05036373810856184,3,2,3,8,Medium Value
13602,65,1,428.89,428.77119999999996,267,23,18.647391304347824,2011-10-06 11:47:00,2011-10-06 11:47:00,0,30.0,267.0,428.89,0.012870733072188025,3,1,2,6,Low Value
13603,26,1,164.34,164.106,164,27,6.086666666666667,2011-11-13 15:57:00,2011-11-13 15:57:00,0,30.0,164.0,164.34,0.01510912143256855,4,1,1,6,Low Value
13606,29,3,276.75,276.75,276,40,6.91875,2011-02-01 11:42:00,2011-11-10 17:46:00,282,0.31802120141342755,92.0,92.25,0.02238388360380526,4,3,2,9,Medium Value
13607,40,1,675.51,675.4140000000001,288,93,6.964020618556701,2011-10-30 16:17:00,2011-10-30 16:17:00,0,30.0,288.0,675.51,0.05204252937884723,3,1,3,7,Medium Value
13610,12,7,1082.33,1062.98,488,165,5.034093023255814,2011-02-27 14:44:00,2011-11-27 15:38:00,273,0.7664233576642336,69.71428571428571,154.6185714285714,0.0923335198656967,5,5,4,14,Top Value
13611,89,3,1154.4,1140.1716000000001,754,67,16.033333333333335,2010-12-15 10:31:00,2011-09-11 14:51:00,270,0.33210332103321033,251.33333333333334,384.8,0.03749300503637381,2,3,4,9,Medium Value
13614,24,4,1585.46,1568.5100000000002,564,171,8.130564102564103,2011-01-13 12:37:00,2011-11-15 14:47:00,306,0.39087947882736157,141.0,396.365,0.09569110240626749,4,4,4,12,High Value
13615,319,1,417.69,415.4724000000001,189,23,18.160434782608696,2011-01-25 08:21:00,2011-01-25 08:21:00,0,30.0,189.0,417.69,0.012870733072188025,1,1,2,4,Low Value
13617,40,3,544.18,532.2475,300,31,12.367727272727272,2011-06-12 12:55:00,2011-10-30 13:50:00,140,0.6382978723404255,100.0,181.39333333333332,0.017347509792949075,3,3,3,9,Medium Value
13618,174,1,177.34,176.9848,246,13,13.641538461538461,2011-06-19 11:09:00,2011-06-19 11:09:00,0,30.0,246.0,177.34,0.007274762171236709,2,1,1,4,Low Value
13621,117,1,213.85,213.38199999999998,343,19,11.255263157894737,2011-08-15 08:26:00,2011-08-15 08:26:00,0,30.0,343.0,213.85,0.010632344711807499,2,1,1,4,Low Value
13623,31,5,727.74,694.0140000000001,286,75,9.33,2011-02-15 13:08:00,2011-11-09 12:00:00,266,0.5617977528089887,57.2,145.548,0.041969781757134866,4,4,3,11,High Value
13626,253,1,257.23,256.852,209,19,13.53842105263158,2011-04-01 10:05:00,2011-04-01 10:05:00,0,30.0,209.0,257.23,0.010632344711807499,1,1,2,4,Low Value
13627,59,5,1638.47,1489.3028000000006,1269,84,17.80945652173913,2010-12-17 09:52:00,2011-10-11 14:20:00,298,0.5016722408026756,253.8,327.694,0.047006155567991044,3,4,4,11,High Value
13629,23,11,7792.36,7792.360000000001,4372,28,132.07389830508475,2011-01-05 12:09:00,2011-11-16 13:21:00,315,1.0443037974683544,397.45454545454544,708.3963636363636,0.01566871852266368,4,5,5,14,Top Value
13630,5,7,2031.78,2031.7800000000002,1391,51,28.61661971830986,2011-02-27 12:49:00,2011-12-04 15:16:00,280,0.7473309608540925,198.71428571428572,290.2542857142857,0.028539451594851706,5,5,4,14,Top Value
13631,100,11,3070.42,3052.1400000000003,467,6,279.1290909090909,2011-03-17 17:13:00,2011-09-01 09:57:00,167,1.9642857142857144,42.45454545454545,279.1290909090909,0.003357582540570789,2,5,5,12,High Value
13632,25,5,2118.93,2106.798,1031,121,14.613310344827585,2011-04-10 15:07:00,2011-11-15 10:51:00,218,0.684931506849315,206.2,423.78599999999994,0.06771124790151091,4,4,5,13,Top Value
13634,33,5,1547.3600000000001,1535.8199999999997,700,156,8.319139784946238,2011-01-16 15:30:00,2011-11-06 13:40:00,293,0.5102040816326531,140.0,309.47200000000004,0.08729714605484051,4,4,4,12,High Value
13635,68,1,1071.03,1065.174,677,62,17.274677419354838,2011-10-03 10:55:00,2011-10-03 10:55:00,0,30.0,677.0,1071.03,0.03469501958589815,3,1,4,8,Medium Value
13636,37,5,949.12,943.85,592,57,15.065396825396826,2011-02-27 14:29:00,2011-11-03 10:30:00,248,0.6024096385542168,118.4,189.824,0.0318970341354225,3,4,4,11,High Value
13637,52,3,804.3,802.4379999999999,405,79,8.124242424242423,2011-04-27 13:06:00,2011-10-18 13:32:00,174,0.5142857142857143,135.0,268.09999999999997,0.04420817011751539,3,3,3,9,Medium Value
13638,16,1,122.64,122.0688,93,8,15.33,2011-11-24 10:38:00,2011-11-24 10:38:00,0,30.0,93.0,122.64,0.004476776720761052,4,1,1,6,Low Value
13639,74,1,1033.34,987.2887999999999,800,39,25.833499999999997,2011-09-26 13:36:00,2011-09-26 13:36:00,0,30.0,800.0,1033.34,0.02182428651371013,2,1,4,7,Medium Value
13642,216,1,312.28,309.81600000000003,151,57,5.478596491228069,2011-05-08 12:34:00,2011-05-08 12:34:00,0,30.0,151.0,312.28,0.0318970341354225,1,1,2,4,Low Value
13643,31,3,519.44,519.062,273,24,18.551428571428573,2011-06-07 11:40:00,2011-11-08 15:37:00,154,0.5806451612903225,91.0,173.14666666666668,0.013430330162283156,4,3,3,10,High Value
13644,16,4,2624.26,2624.26,2067,144,17.974383561643837,2011-08-26 11:53:00,2011-11-23 14:07:00,89,1.3333333333333333,516.75,656.065,0.08058198097369894,4,4,5,13,Top Value
13645,120,1,252.1,250.87599999999998,158,5,50.42,2011-08-11 16:11:00,2011-08-11 16:11:00,0,30.0,158.0,252.1,0.0027979854504756574,2,1,2,5,Low Value
13647,10,4,1648.1200000000001,1515.1410000000008,887,65,21.12974358974359,2011-04-19 09:49:00,2011-11-30 12:00:00,225,0.5309734513274337,221.75,412.03000000000003,0.03637381085618355,5,4,4,13,Top Value
13649,257,2,346.6,334.8520000000001,139,23,15.069565217391306,2010-12-08 14:46:00,2011-03-28 11:51:00,109,0.5454545454545455,69.5,173.3,0.012870733072188025,1,2,2,5,Low Value
13650,17,6,1836.3400000000001,1825.51,922,79,19.128541666666667,2011-03-17 12:37:00,2011-11-23 12:22:00,250,0.7171314741035856,153.66666666666666,306.0566666666667,0.04420817011751539,4,5,4,13,Top Value
13651,35,2,94.2,94.2,33,6,15.700000000000001,2011-10-31 12:11:00,2011-11-04 14:59:00,4,12.0,16.5,47.1,0.003357582540570789,3,2,1,6,Low Value
13652,46,3,1095.08,1093.9392000000003,578,48,17.38222222222222,2010-12-06 09:21:00,2011-10-25 08:51:00,322,0.2786377708978328,192.66666666666666,365.02666666666664,0.026860660324566313,3,3,4,10,High Value
13654,43,6,2707.33,2691.97,2182,157,16.30921686746988,2011-03-11 12:54:00,2011-10-27 16:24:00,230,0.7792207792207793,363.6666666666667,451.22166666666664,0.08785674314493565,3,5,5,13,Top Value
13655,114,2,932.97,929.23,605,52,16.66017857142857,2011-04-12 09:53:00,2011-08-17 14:25:00,127,0.46875,302.5,466.485,0.029099048684946838,2,2,3,7,Medium Value
13656,165,2,379.65,373.89,490,49,7.747959183673469,2011-01-06 15:42:00,2011-06-28 10:31:00,172,0.3468208092485549,245.0,189.825,0.027420257414661444,2,2,2,6,Low Value
13657,11,2,382.14,379.66499999999996,209,16,23.88375,2011-05-22 12:35:00,2011-11-29 12:32:00,190,0.31413612565445026,104.5,191.07,0.008953553441522105,5,2,2,9,Medium Value
13658,10,5,2639.17,2561.8700000000003,1019,91,24.43675925925926,2011-05-19 17:15:00,2011-11-30 10:13:00,194,0.7692307692307693,203.8,527.8340000000001,0.050923335198656966,5,4,5,14,Top Value
13659,206,2,1563.0,1559.8080000000002,882,92,15.174757281553399,2011-01-23 12:08:00,2011-05-18 12:37:00,115,0.5172413793103449,441.0,781.5,0.0514829322887521,1,2,4,7,Medium Value
13662,86,3,881.26,880.852,533,50,16.947307692307692,2011-03-25 13:23:00,2011-09-15 12:04:00,173,0.5172413793103449,177.66666666666666,293.75333333333333,0.027979854504756575,2,3,3,8,Medium Value
13663,179,1,189.47,189.434,91,13,14.574615384615385,2011-06-13 15:44:00,2011-06-13 15:44:00,0,30.0,91.0,189.47,0.007274762171236709,2,1,1,4,Low Value
13666,60,3,84.65,84.02850000000001,41,12,7.054166666666667,2011-02-25 13:05:00,2011-10-10 15:39:00,227,0.39473684210526316,13.666666666666666,28.21666666666667,0.006715165081141578,3,3,1,7,Medium Value
13667,149,1,299.05,295.852,149,82,3.603012048192771,2011-07-13 15:42:00,2011-07-13 15:42:00,0,30.0,149.0,299.05,0.04588696138780078,2,1,2,5,Low Value
13668,3,21,6309.83,6159.59,3722,284,13.628142548596113,2010-12-12 12:35:00,2011-12-07 12:11:00,359,1.75,177.23809523809524,300.46809523809526,0.15892557358701734,5,5,5,15,Top Value
13669,51,2,218.55,218.07,237,9,24.283333333333335,2011-07-13 11:44:00,2011-10-20 09:32:00,98,0.6060606060606061,118.5,109.275,0.005036373810856184,3,2,1,6,Low Value
13670,75,1,349.7,348.476,282,25,13.988,2011-09-25 15:25:00,2011-09-25 15:25:00,0,30.0,282.0,349.7,0.013989927252378288,2,1,2,5,Low Value
13672,301,2,186.39000000000001,185.71800000000002,57,4,31.065,2011-01-11 13:54:00,2011-02-11 13:53:00,30,1.9354838709677418,28.5,93.19500000000001,0.002238388360380526,1,2,1,4,Low Value
13673,19,2,387.44,375.90549999999996,114,47,6.457333333333334,2011-11-07 15:40:00,2011-11-21 12:11:00,13,4.285714285714286,57.0,193.72,0.02630106323447118,4,2,2,8,Medium Value
13675,151,2,486.82000000000005,486.67600000000004,330,25,19.472800000000003,2011-02-28 12:14:00,2011-07-11 12:57:00,133,0.44776119402985076,165.0,243.41000000000003,0.013989927252378288,2,2,2,6,Low Value
13678,152,1,232.6,232.6,924,16,14.5375,2011-07-11 10:14:00,2011-07-11 10:14:00,0,30.0,924.0,232.6,0.008953553441522105,2,1,1,4,Low Value
13680,1,4,3719.12,3551.9611999999993,1934,164,19.170721649484534,2011-01-04 14:12:00,2011-12-08 13:47:00,337,0.35502958579881655,483.5,929.78,0.09177392277560156,5,4,5,14,Top Value
13681,18,4,827.83,827.83,360,37,14.523333333333333,2011-07-07 15:21:00,2011-11-22 11:13:00,137,0.8695652173913044,90.0,206.9575,0.020705092333519866,4,4,3,11,High Value
13682,187,1,59.5,59.33,10,3,19.833333333333332,2011-06-05 14:06:00,2011-06-05 14:06:00,0,30.0,10.0,59.5,0.0016787912702853946,1,1,1,3,Low Value
13684,286,1,65.13,64.682,38,29,2.245862068965517,2011-02-27 10:13:00,2011-02-27 10:13:00,0,30.0,38.0,65.13,0.016228315612758813,1,1,1,3,Low Value
13685,3,7,3119.44,2852.6799999999985,5056,29,79.98564102564103,2011-10-10 12:59:00,2011-12-07 11:41:00,57,3.6206896551724137,722.2857142857143,445.63428571428574,0.016228315612758813,5,5,5,15,Top Value
13686,183,1,72.0,72.0,70,8,9.0,2011-06-10 09:10:00,2011-06-10 09:10:00,0,30.0,70.0,72.0,0.004476776720761052,1,1,1,3,Low Value
13689,63,1,910.0,910.0,512,6,151.66666666666666,2011-10-07 13:21:00,2011-10-07 13:21:00,0,30.0,512.0,910.0,0.003357582540570789,3,1,3,7,Medium Value
13690,59,1,172.25,171.054,67,9,19.13888888888889,2011-10-11 15:03:00,2011-10-11 15:03:00,0,30.0,67.0,172.25,0.005036373810856184,3,1,1,5,Low Value
13692,25,3,1488.32,1479.5839999999998,1226,48,28.081509433962264,2011-04-17 12:57:00,2011-11-15 11:17:00,211,0.42452830188679247,408.6666666666667,496.1066666666666,0.026860660324566313,4,3,4,11,High Value
13694,4,50,65039.62,64623.22000000001,63312,366,114.50637323943663,2010-12-01 12:12:00,2011-12-06 09:32:00,369,4.0540540540540535,1266.24,1300.7924,0.20481253497481813,5,5,5,15,Top Value
13695,31,15,2504.13,2453.7204,1603,46,27.823666666666668,2011-03-25 11:31:00,2011-11-08 14:26:00,228,1.965065502183406,106.86666666666666,166.942,0.02574146614437605,4,5,5,14,Top Value
13697,39,1,151.3,150.99200000000002,177,12,12.608333333333334,2011-11-01 09:14:00,2011-11-01 09:14:00,0,30.0,177.0,151.3,0.006715165081141578,3,1,1,5,Low Value
13699,155,1,308.58000000000004,308.58,66,14,22.041428571428575,2011-07-07 16:51:00,2011-07-07 16:51:00,0,30.0,66.0,308.58000000000004,0.00783435926133184,2,1,2,5,Low Value
13700,26,10,2248.63,2221.03,2281,139,11.590876288659794,2011-01-16 13:18:00,2011-11-13 13:00:00,300,0.9966777408637874,228.1,224.863,0.07778399552322328,4,5,5,14,Top Value
13703,318,1,99.5,99.5,10,1,99.5,2011-01-25 13:10:00,2011-01-25 13:10:00,0,30.0,10.0,99.5,0.0005595970900951316,1,1,1,3,Low Value
13704,5,9,2308.06,2300.6679999999997,1531,111,17.224328358208954,2011-09-12 14:40:00,2011-12-04 15:13:00,83,3.2142857142857144,170.11111111111111,256.4511111111111,0.0621152770005596,5,5,5,15,Top Value
13705,8,3,711.86,683.3480000000001,363,25,25.423571428571428,2010-12-01 10:29:00,2011-12-02 12:32:00,366,0.2452316076294278,121.0,237.28666666666666,0.013989927252378288,5,3,3,11,High Value
13706,303,1,330.79,329.023,189,20,16.5395,2011-02-10 09:21:00,2011-02-10 09:21:00,0,30.0,189.0,330.79,0.01119194180190263,1,1,2,4,Low Value
13707,267,2,806.41,799.2895,351,48,16.800208333333334,2011-01-28 13:27:00,2011-03-17 18:03:00,48,1.2244897959183674,175.5,403.205,0.026860660324566313,1,2,3,6,Low Value
13708,271,1,285.33,283.51559999999995,301,49,5.823061224489796,2011-03-13 13:46:00,2011-03-13 13:46:00,0,30.0,301.0,285.33,0.027420257414661444,1,1,2,4,Low Value
13709,4,13,6307.650000000001,6111.944400000002,3508,244,18.828805970149254,2011-01-28 14:57:00,2011-12-06 10:28:00,311,1.25,269.84615384615387,485.2038461538462,0.1365416899832121,5,5,5,15,Top Value
13710,32,1,180.48,177.20399999999998,176,8,22.56,2011-11-08 08:16:00,2011-11-08 08:16:00,0,30.0,176.0,180.48,0.004476776720761052,4,1,1,6,Low Value
13711,219,2,252.06,252.06000000000003,140,11,19.38923076923077,2011-05-05 10:29:00,2011-05-05 10:31:00,0,60.0,70.0,126.03,0.006155567991046447,1,2,2,5,Low Value
13712,247,1,228.84,228.40799999999996,352,10,22.884,2011-04-07 12:33:00,2011-04-07 12:33:00,0,30.0,352.0,228.84,0.005595970900951315,1,1,1,3,Low Value
13715,281,5,1077.39,1071.99,562,89,10.359519230769232,2010-12-02 08:52:00,2011-03-03 19:21:00,91,1.6304347826086956,112.4,215.478,0.049804141018466704,1,4,4,9,Medium Value
13716,269,1,138.28,137.20000000000002,138,21,6.584761904761905,2011-03-15 13:49:00,2011-03-15 13:49:00,0,30.0,138.0,138.28,0.011751538891997761,1,1,1,3,Low Value
13717,32,6,1445.01,1444.1568,1959,92,14.166764705882352,2011-02-14 13:21:00,2011-11-07 14:13:00,266,0.6741573033707865,326.5,240.835,0.0514829322887521,4,5,4,13,Top Value
13718,246,2,306.55,297.87100000000004,173,9,25.545833333333334,2011-02-17 11:58:00,2011-04-07 13:24:00,49,1.2,86.5,153.275,0.005036373810856184,1,2,2,5,Low Value
13719,15,5,1041.68,1028.7236,609,56,17.361333333333334,2011-04-19 13:56:00,2011-11-24 15:26:00,219,0.6818181818181819,121.8,208.336,0.03133743704532736,4,4,4,12,High Value
13720,117,4,799.9,779.2359999999999,501,42,18.60232558139535,2011-03-30 09:17:00,2011-08-15 12:46:00,138,0.8633093525179856,125.25,199.975,0.023503077783995522,2,4,3,9,Medium Value
13721,36,1,524.14,521.548,316,28,18.719285714285714,2011-11-03 14:05:00,2011-11-03 14:05:00,0,30.0,316.0,524.14,0.01566871852266368,3,1,3,7,Medium Value
13722,132,3,2375.41,2370.538,1401,75,27.945999999999998,2011-03-02 11:43:00,2011-07-31 12:44:00,151,0.5921052631578948,467.0,791.8033333333333,0.041969781757134866,2,3,5,10,High Value
13723,217,1,199.85000000000002,199.72250000000003,43,6,33.30833333333334,2011-05-06 17:04:00,2011-05-06 17:04:00,0,30.0,43.0,199.85000000000002,0.003357582540570789,1,1,1,3,Low Value
13725,50,8,1980.56,1904.36,806,95,19.043846153846154,2011-02-04 12:18:00,2011-10-21 10:03:00,258,0.9266409266409267,100.75,247.57,0.05316172355903749,3,5,4,12,High Value
13726,39,2,1079.66,1057.9299999999998,1054,39,25.70619047619048,2011-08-31 11:06:00,2011-11-01 10:49:00,61,0.9677419354838709,527.0,539.83,0.02182428651371013,3,2,4,9,Medium Value
13727,29,2,333.48,330.06,162,19,16.674,2011-11-06 12:16:00,2011-11-11 09:46:00,4,12.0,81.0,166.74,0.010632344711807499,4,2,2,8,Medium Value
13728,37,6,1016.14,1016.1400000000001,458,38,16.12920634920635,2011-02-02 12:09:00,2011-11-03 10:49:00,273,0.6569343065693432,76.33333333333333,169.35666666666665,0.021264689423614997,3,5,4,12,High Value
13730,136,2,752.6,752.033,488,38,17.50232558139535,2011-07-01 12:47:00,2011-07-27 08:35:00,25,2.3076923076923075,244.0,376.3,0.021264689423614997,2,2,3,7,Medium Value
13731,219,2,610.59,610.59,278,36,16.068157894736842,2011-04-07 10:10:00,2011-05-04 14:33:00,27,2.142857142857143,139.0,305.295,0.020145495243424735,1,2,3,6,Low Value
13732,28,1,491.86,491.86,498,33,14.904848484848486,2011-11-11 15:49:00,2011-11-11 15:49:00,0,30.0,498.0,491.86,0.01846670397313934,4,1,3,8,Medium Value
13735,25,4,2883.54,2869.47,1128,158,14.787384615384616,2011-04-19 13:49:00,2011-11-15 11:14:00,209,0.5714285714285714,282.0,720.885,0.08841634023503078,4,4,5,13,Top Value
13736,5,2,729.8,725.9619999999998,496,166,3.8410526315789473,2011-03-24 13:04:00,2011-12-04 15:19:00,255,0.234375,248.0,364.9,0.09289311695579183,5,2,3,10,High Value
13737,200,1,339.6,329.6385,125,29,11.32,2011-05-23 16:32:00,2011-05-23 16:32:00,0,30.0,125.0,339.6,0.016228315612758813,1,1,2,4,Low Value
13739,18,1,216.9,216.732,54,3,72.3,2011-11-21 13:35:00,2011-11-21 13:35:00,0,30.0,54.0,216.9,0.0016787912702853946,4,1,1,6,Low Value
13740,241,1,350.75,348.946,425,23,15.25,2011-04-13 10:32:00,2011-04-13 10:32:00,0,30.0,425.0,350.75,0.012870733072188025,1,1,2,4,Low Value
13741,72,3,668.4300000000001,663.909,218,34,19.65970588235294,2011-05-06 13:43:00,2011-09-29 09:19:00,145,0.6164383561643836,72.66666666666667,222.81000000000003,0.019026301063234472,3,3,3,9,Medium Value
13742,17,12,3107.87,3093.696,1115,200,9.92929712460064,2011-01-23 14:59:00,2011-11-23 11:07:00,303,1.1842105263157896,92.91666666666667,258.9891666666667,0.1119194180190263,4,5,5,14,Top Value
13743,3,7,1341.6,1341.6,1776,8,32.72195121951219,2011-03-25 14:46:00,2011-12-07 10:09:00,256,0.8171206225680934,253.71428571428572,191.65714285714284,0.004476776720761052,5,5,4,14,Top Value
13744,95,2,1080.52,1079.1808,1153,54,17.15111111111111,2011-02-20 14:08:00,2011-09-05 15:19:00,197,0.30303030303030304,576.5,540.26,0.0302182428651371,2,2,4,8,Medium Value
13745,162,1,300.04,297.99519999999995,496,25,12.001600000000002,2011-06-30 16:43:00,2011-06-30 16:43:00,0,30.0,496.0,300.04,0.013989927252378288,2,1,2,5,Low Value
13747,374,1,79.6,79.6,8,1,79.6,2010-12-01 10:37:00,2010-12-01 10:37:00,0,30.0,8.0,79.6,0.0005595970900951316,1,1,1,3,Low Value
13748,96,5,948.25,920.7099999999999,439,24,33.86607142857143,2010-12-01 09:00:00,2011-09-05 09:45:00,278,0.5376344086021505,87.8,189.65,0.013430330162283156,2,4,4,10,High Value
13750,54,5,1647.26,1647.26,516,20,68.63583333333334,2011-01-07 11:49:00,2011-10-17 12:16:00,283,0.528169014084507,103.2,329.452,0.01119194180190263,3,4,4,11,High Value
13751,288,1,296.25,286.866,152,9,32.916666666666664,2011-02-24 15:56:00,2011-02-24 15:56:00,0,30.0,152.0,296.25,0.005036373810856184,1,1,2,4,Low Value
13752,124,6,1175.38,1157.6200000000001,874,64,15.671733333333334,2011-04-07 12:04:00,2011-08-07 14:16:00,122,1.4634146341463417,145.66666666666666,195.89666666666668,0.03581421376608842,2,5,4,11,High Value
13753,288,1,741.26,741.26,512,35,21.178857142857144,2011-02-25 12:48:00,2011-02-25 12:48:00,0,30.0,512.0,741.26,0.019585898153329603,1,1,3,5,Low Value
13754,152,2,282.6,281.67600000000004,214,11,23.55,2011-01-26 14:58:00,2011-07-11 11:51:00,165,0.3614457831325301,107.0,141.3,0.006155567991046447,2,2,2,6,Low Value
13755,4,9,2108.06,2070.54,1242,232,6.567165109034268,2011-10-07 15:45:00,2011-12-06 12:26:00,59,4.5,138.0,234.2288888888889,0.1298265249020705,5,5,5,15,Top Value
13756,2,14,5189.52,5018.616000000001,3188,66,36.54591549295775,2010-12-07 11:41:00,2011-12-07 16:44:00,365,1.1475409836065575,227.71428571428572,370.68,0.03693340794627868,5,5,5,15,Top Value
13758,12,7,3190.55,3190.55,1844,104,27.26965811965812,2010-12-01 12:08:00,2011-11-28 11:11:00,361,0.580110497237569,263.42857142857144,455.79285714285714,0.058198097369893675,5,5,5,15,Top Value
13759,33,2,659.4100000000001,645.2691999999998,287,24,26.376400000000004,2011-09-29 15:40:00,2011-11-06 14:47:00,37,1.5789473684210527,143.5,329.70500000000004,0.013430330162283156,4,2,3,9,Medium Value
13760,54,2,286.79,283.34599999999995,197,50,5.03140350877193,2011-03-28 12:52:00,2011-10-16 16:13:00,202,0.2955665024630542,98.5,143.395,0.027979854504756575,3,2,2,7,Medium Value
13761,50,2,1070.65,1067.545,642,68,15.295000000000002,2011-06-13 08:43:00,2011-10-20 14:01:00,129,0.46153846153846156,321.0,535.325,0.038052602126468944,3,2,4,9,Medium Value
